clustering type,value
hdbscan min_samples=81 min_cluster_size=48,0.022865737939811306
hdbscan min_samples=81 min_cluster_size=49,0.022865737939811306
hdbscan min_samples=81 min_cluster_size=50,0.022865737939811306
hdbscan min_samples=82 min_cluster_size=2,0.0929425929092559
hdbscan min_samples=82 min_cluster_size=3,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=4,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=5,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=6,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=7,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=8,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=9,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=10,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=11,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=12,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=13,-0.06241455973027248
hdbscan min_samples=82 min_cluster_size=14,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=15,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=16,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=17,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=18,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=19,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=20,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=21,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=22,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=23,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=24,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=25,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=26,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=27,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=28,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=29,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=30,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=31,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=32,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=33,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=34,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=35,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=36,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=37,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=38,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=39,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=40,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=41,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=42,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=43,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=44,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=45,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=46,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=47,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=48,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=49,0.0218063888181532
hdbscan min_samples=82 min_cluster_size=50,0.0218063888181532
hdbscan min_samples=83 min_cluster_size=2,-0.0495156522127881
hdbscan min_samples=83 min_cluster_size=3,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=4,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=5,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=6,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=7,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=8,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=9,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=10,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=11,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=12,-0.06245777330380465
hdbscan min_samples=83 min_cluster_size=13,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=14,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=15,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=16,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=17,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=18,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=19,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=20,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=21,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=22,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=23,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=24,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=25,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=26,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=27,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=28,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=29,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=30,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=31,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=32,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=33,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=34,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=35,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=36,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=37,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=38,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=39,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=40,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=41,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=42,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=43,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=44,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=45,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=46,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=47,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=48,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=49,0.026379069531998076
hdbscan min_samples=83 min_cluster_size=50,0.026379069531998076
hdbscan min_samples=84 min_cluster_size=2,0.08763593925364271
hdbscan min_samples=84 min_cluster_size=3,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=4,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=5,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=6,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=7,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=8,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=9,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=10,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=11,-0.062211833217437125
hdbscan min_samples=84 min_cluster_size=12,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=13,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=14,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=15,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=16,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=17,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=18,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=19,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=20,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=21,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=22,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=23,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=24,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=25,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=26,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=27,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=28,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=29,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=30,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=31,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=32,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=33,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=34,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=35,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=36,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=37,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=38,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=39,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=40,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=41,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=42,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=43,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=44,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=45,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=46,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=47,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=48,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=49,0.026127086678798917
hdbscan min_samples=84 min_cluster_size=50,0.026127086678798917
hdbscan min_samples=85 min_cluster_size=2,0.0347815472491042
hdbscan min_samples=85 min_cluster_size=3,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=4,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=5,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=6,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=7,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=8,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=9,-0.06393086673030464
hdbscan min_samples=85 min_cluster_size=10,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=11,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=12,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=13,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=14,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=15,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=16,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=17,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=18,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=19,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=20,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=21,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=22,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=23,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=24,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=25,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=26,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=27,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=28,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=29,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=30,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=31,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=32,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=33,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=34,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=35,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=36,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=37,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=38,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=39,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=40,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=41,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=42,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=43,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=44,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=45,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=46,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=47,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=48,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=49,0.025237709831915294
hdbscan min_samples=85 min_cluster_size=50,0.025237709831915294
hdbscan min_samples=86 min_cluster_size=2,-0.0429568922384145
hdbscan min_samples=86 min_cluster_size=3,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=4,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=5,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=6,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=7,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=8,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=9,-0.06514753338689096
hdbscan min_samples=86 min_cluster_size=10,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=11,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=12,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=13,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=14,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=15,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=16,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=17,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=18,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=19,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=20,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=21,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=22,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=23,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=24,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=25,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=26,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=27,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=28,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=29,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=30,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=31,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=32,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=33,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=34,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=35,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=36,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=37,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=38,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=39,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=40,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=41,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=42,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=43,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=44,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=45,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=46,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=47,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=48,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=49,0.026872957825158996
hdbscan min_samples=86 min_cluster_size=50,0.026872957825158996
hdbscan min_samples=87 min_cluster_size=2,0.07672989723748343
hdbscan min_samples=87 min_cluster_size=3,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=4,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=5,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=6,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=7,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=8,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=9,-0.06727494972463977
hdbscan min_samples=87 min_cluster_size=10,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=11,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=12,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=13,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=14,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=15,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=16,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=17,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=18,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=19,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=20,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=21,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=22,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=23,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=24,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=25,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=26,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=27,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=28,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=29,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=30,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=31,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=32,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=33,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=34,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=35,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=36,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=37,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=38,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=39,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=40,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=41,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=42,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=43,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=44,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=45,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=46,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=47,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=48,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=49,0.027170929879561535
hdbscan min_samples=87 min_cluster_size=50,0.027170929879561535
hdbscan min_samples=88 min_cluster_size=2,-0.010733356680576404
hdbscan min_samples=88 min_cluster_size=3,-0.06653198981736122
hdbscan min_samples=88 min_cluster_size=4,-0.06653198981736122
hdbscan min_samples=88 min_cluster_size=5,-0.06653198981736122
hdbscan min_samples=88 min_cluster_size=6,-0.06653198981736122
hdbscan min_samples=88 min_cluster_size=7,-0.06653198981736122
hdbscan min_samples=88 min_cluster_size=8,-0.06653198981736122
hdbscan min_samples=88 min_cluster_size=9,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=10,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=11,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=12,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=13,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=14,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=15,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=16,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=17,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=18,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=19,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=20,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=21,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=22,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=23,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=24,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=25,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=26,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=27,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=28,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=29,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=30,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=31,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=32,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=33,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=34,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=35,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=36,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=37,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=38,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=39,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=40,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=41,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=42,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=43,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=44,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=45,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=46,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=47,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=48,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=49,0.02642123115996786
hdbscan min_samples=88 min_cluster_size=50,0.02642123115996786
hdbscan min_samples=89 min_cluster_size=2,0.1258200666426921
hdbscan min_samples=89 min_cluster_size=3,-0.06644503198942876
hdbscan min_samples=89 min_cluster_size=4,-0.06644503198942876
hdbscan min_samples=89 min_cluster_size=5,-0.06644503198942876
hdbscan min_samples=89 min_cluster_size=6,-0.06644503198942876
hdbscan min_samples=89 min_cluster_size=7,-0.06644503198942876
hdbscan min_samples=89 min_cluster_size=8,-0.06644503198942876
hdbscan min_samples=89 min_cluster_size=9,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=10,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=11,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=12,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=13,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=14,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=15,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=16,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=17,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=18,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=19,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=20,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=21,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=22,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=23,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=24,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=25,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=26,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=27,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=28,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=29,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=30,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=31,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=32,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=33,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=34,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=35,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=36,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=37,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=38,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=39,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=40,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=41,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=42,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=43,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=44,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=45,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=46,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=47,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=48,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=49,0.025798423089675785
hdbscan min_samples=89 min_cluster_size=50,0.025798423089675785
hdbscan min_samples=90 min_cluster_size=2,-0.03122483796557291
hdbscan min_samples=90 min_cluster_size=3,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=4,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=5,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=6,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=7,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=8,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=9,-0.0658094284347721
hdbscan min_samples=90 min_cluster_size=10,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=11,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=12,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=13,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=14,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=15,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=16,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=17,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=18,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=19,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=20,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=21,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=22,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=23,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=24,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=25,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=26,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=27,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=28,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=29,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=30,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=31,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=32,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=33,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=34,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=35,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=36,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=37,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=38,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=39,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=40,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=41,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=42,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=43,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=44,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=45,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=46,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=47,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=48,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=49,0.02569548540912046
hdbscan min_samples=90 min_cluster_size=50,0.02569548540912046
hdbscan min_samples=91 min_cluster_size=2,-0.07326057665597016
hdbscan min_samples=91 min_cluster_size=3,-0.060332665275150486
hdbscan min_samples=91 min_cluster_size=4,-0.060332665275150486
hdbscan min_samples=91 min_cluster_size=5,-0.060332665275150486
