track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5yyPl3UJbFIkoFg3TUhOM2,0.000838,0.777,143032,0.614,0.866,0,0.112,-10.322,1,0.0368,123.99,4,0.68
0Qu7tt14UFfMYQsEO8DumO,0.127,0.465,333196,0.827,0.0115,2,0.354,-4.784,0,0.0373,126.927,4,0.545
0BDur2R34v5GIEUkDGXzG1,0.00235,0.73,262613,0.877,0.000342,7,0.251,-4.602,1,0.174,95.215,4,0.757
0wi1ky0zqwG8195E4omWui,0.0655,0.943,137160,0.509,0,9,0.0805,-8.207,1,0.248,112.017,4,0.579
4Gd6yYZtA0U0fQbphXZGWI,7.65e-05,0.597,343878,0.84,0.828,7,0.55,-6.964,1,0.0377,108.993,4,0.201
3vSn1frPgFcRXrjWOfhMLl,0.00283,0.658,240867,0.963,2.38e-06,1,0.951,-3.283,0,0.0326,134.798,4,0.793
2R9siTueH2SWFR7KZ5EPwx,0.821,0.494,213704,0.531,0,9,0.329,-5.161,1,0.0438,106.266,4,0.68
0SHIkGcjuVoAuAbezjBfiT,0.992,0.158,190346,0.0186,0.921,11,0.101,-33.662,0,0.0456,135.36,3,0.0531
3QSf45KjZUElEleS3FMqp0,5.69e-06,0.577,481314,0.749,0.865,9,0.128,-14.634,0,0.0727,151.049,4,0.156
017KcLLlvf36HA4l9lqo2p,0.000127,0.309,261787,0.959,0.0202,8,0.074,-3.551,1,0.0621,184.129,4,0.256
6i1eq94lroJKzDqz3ocjbC,0.000998,0.754,247647,0.818,6.26e-05,6,0.93,-7.047,0,0.0342,105.0,4,0.78
6i9997Q9R4M7RuqQEHq3ed,0.497,0.77,156107,0.273,0.0726,0,0.121,-14.931,1,0.0311,100.032,4,0.447
3f43OjMp7cTWMlL5bURMk6,0.491,0.573,61856,0.597,8.94e-06,0,0.567,-8.968,1,0.0474,97.023,4,0.86
5c5JozaUV4GXLm8Sxnb1ga,0.149,0.465,267000,0.832,0.703,11,0.0956,-5.359,0,0.3,137.013,4,0.21
0bWSUYv9RvJiMzPj1tc5QN,0.00806,0.588,147467,0.876,7.41e-06,10,0.129,-4.564,1,0.0516,105.013,4,0.519
6IiNb2jhlDKd2djOqfw6v3,0.275,0.538,297949,0.508,1.72e-06,3,0.106,-6.993,1,0.033,80.045,4,0.166
0yA7TOQnEI00vH52CxzCV9,0.448,0.669,211213,0.566,5.81e-06,5,0.111,-9.005,0,0.138,139.974,4,0.242
2etTkoWe65Hi3sjGMiIibv,0.573,0.167,152047,0.331,0.96,10,0.111,-35.457,1,0.0757,117.943,3,0.0104
26SAfHmtlIP2pZVASwtloc,0.785,0.0808,596886,0.189,0.968,10,0.125,-17.587,1,0.0983,85.913,3,1e-05
3gruOqIpPBQq2xmmOOPfr0,0.0583,0.598,258200,0.804,0.000544,9,0.198,-5.864,1,0.0292,123.02,4,0.439
1jlKdNbOA90rjnt88GJnwO,0.159,0.748,234133,0.538,1.62e-06,0,0.167,-9.943,1,0.222,124.974,4,0.779
4qPIWtGlrzDU26CyxGdkns,0.00471,0.775,421481,0.971,0.854,10,0.0719,-7.204,1,0.0538,138.008,4,0.261
4yrZvaZSvcNNF5r0LsKYKJ,0.873,0.167,222812,0.457,0.931,0,0.683,-28.056,0,0.0711,119.532,1,1e-05
0x33Dvk0sNDxGkci4RKm0G,0.0955,0.628,266867,0.599,0,2,0.0471,-7.902,1,0.129,76.068,4,0.82
5669xypz64eN8ZR2saKgZV,0.457,0.546,312867,0.766,0.0476,7,0.218,-7.249,1,0.0308,117.192,4,0.835
4DGbBb3ngjF7RsP5f9m7kW,0.677,0.594,267347,0.52,0,5,0.314,-5.234,0,0.0407,144.067,3,0.378
29AkgjitYoZnCi5VAuFsRE,0.0414,0.653,254893,0.945,0.0385,6,0.0772,-6.84,1,0.046,125.994,4,0.82
3JtT1jQsPFNI5JQSwoNPqH,0.104,0.843,111360,0.896,0.371,11,0.0791,-3.261,1,0.0712,137.966,4,0.865
3GxMx1prXOVtaheDSXWcD7,0.00178,0.829,306468,0.767,0.759,11,0.1,-9.192,0,0.0528,126.006,3,0.131
2VOthtVqmaCKL1qiZB32BF,0.00135,0.812,453741,0.949,0.944,1,0.0471,-6.319,1,0.0743,126.248,4,0.66
3F138QuYFlzPmgPeWKEFln,0.0399,0.663,339213,0.868,3.43e-05,10,0.0485,-9.624,0,0.112,100.481,4,0.348
6fuXPDL4hP8FMUJx1HMPq0,0.0783,0.569,129761,0.492,0.839,0,0.0842,-7.361,0,0.188,184.126,4,0.31
07VaVRAnhP8DWmKfZF4xVs,0.765,0.541,118827,0.445,8.4e-06,6,0.116,-7.306,0,0.0315,139.282,4,0.524
5c0dBLmskd1TdTdzxNtdNU,0.0181,0.586,208893,0.785,0,4,0.278,-3.385,1,0.0263,133.122,4,0.72
453F2YrJe8EY78dXuEbcN2,0.00214,0.849,156150,0.693,0.352,0,0.0234,-10.176,1,0.0519,126.002,4,0.842
6IYF1sSXcT68dNuFNNYYcH,0.00463,0.521,191298,0.724,0.76,3,0.168,-6.003,0,0.105,170.08,4,0.0588
22vgEDb5hykfaTwLuskFGD,0.0427,0.842,181027,0.734,0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
5Reix64EY16zm83i6ryqNR,0.992,0.686,110500,0.248,0.929,7,0.0747,-23.234,0,0.042,120.161,3,0.122
2ouUJdGPzsOBsHiNCCekZH,0.94,0.4,126760,0.137,0,7,0.17,-14.139,1,0.0363,128.757,4,0.452
1hoambC4hKUiVx4lM7VSIp,0.315,0.544,220707,0.751,0.000708,2,0.307,-6.101,0,0.0308,114.705,4,0.732
72U9ZWsYe3lWRjER7n5xX5,1.01e-06,0.159,153253,0.949,0.613,2,0.223,-3.544,1,0.058,144.244,4,0.477
4kwYTdY8CUWGQVI45Ir6n4,0.674,0.474,179597,0.319,0.222,0,0.117,-13.385,1,0.0394,82.958,4,0.203
3wlX0yg6NRMDPwOvdPmuLn,0.133,0.697,202895,0.567,0,7,0.113,-5.835,0,0.0825,151.965,4,0.467
7rZL9MuNa7G1ff0qLUqrMr,0.507,0.647,195396,0.632,0,5,0.0963,-5.669,0,0.375,67.795,5,0.826
3qfV7z9rjoDOaKh6jd2gmq,0.147,0.725,199613,0.53,0,10,0.337,-7.722,0,0.0363,93.002,4,0.817
4pMjrQUh9K21TTrvNtHAjm,1.59e-05,0.795,147840,0.511,0.762,6,0.0912,-10.648,1,0.0638,131.911,4,0.619
5DgcFSeJ5XExV7DnKe3fcT,0.161,0.65,161600,0.914,0,0,0.547,-2.92,1,0.201,150.146,4,0.932
4ewcgtlObYccblWuAxMUqz,0.0831,0.539,239533,0.838,0.000227,10,0.276,-5.563,1,0.0525,133.437,4,0.343
2MknNWM4STvGCbemt1Xk6G,0.0437,0.798,457539,0.728,0.462,8,0.348,-6.235,1,0.0345,120.001,4,0.822
3bu0XPMpFgxT8XP347QyjX,0.519,0.633,201851,0.831,0,1,0.136,-4.611,0,0.0292,140.032,4,0.59
5mxcYWbYve61C9RAqCgAsm,0.254,0.608,212235,0.889,0,7,0.151,-3.479,1,0.0331,149.964,4,0.838
7ugkcHNMy9tjov6VMmLoKg,0.176,0.687,148421,0.614,0.874,9,0.653,-6.017,0,0.0838,94.99,4,0.219
6DGpI3EQZqOSnCgDmYgAsq,0.000784,0.553,312733,0.857,0.0457,7,0.888,-6.978,1,0.0473,102.513,4,0.146
6PHfwvVXuWlwChal3a22NX,0.41,0.872,153681,0.819,0,4,0.135,-2.965,0,0.102,100.103,4,0.293
0SvjpUubJo7AUoJWtFq9Nf,0.0248,0.559,183425,0.752,0,9,0.0458,-4.143,1,0.281,163.661,4,0.675
1mAyo293Nc5RQcDQW3eYSd,0.0057,0.631,206729,0.978,0,11,0.377,-3.209,1,0.178,147.047,4,0.718
0lJ8EaAeHeBux57hvDaQmM,0.158,0.614,141013,0.484,0.109,9,0.0851,-8.853,0,0.033,78.747,3,0.621
4wJJPy3AAemXg73RWrTMmT,0.99,0.109,289133,0.0568,0.698,10,0.11,-28.053,1,0.055,171.691,1,0.0394
3XZi8w4xJLZp5wOfcabUje,0.00208,0.759,202969,0.853,0.806,11,0.0659,-4.632,0,0.0988,127.996,4,0.146
0GrIX23vfXtHnB8nEAbza5,5.57e-05,0.464,274526,0.956,0.0899,0,0.113,-6.073,1,0.0556,94.93,4,0.448
101iWa6yaODTI0RWewMK1B,0.626,0.433,287000,0.634,0,3,0.116,-4.397,1,0.036,134.982,4,0.232
73THBZXMt4CZD0RCaUDXid,0.974,0.41,314000,0.107,0.774,7,0.078,-17.474,1,0.0328,64.018,4,0.0712
5iBYUI5N7zZzTkd7ychQ0P,0.0107,0.444,232657,0.642,0,4,0.104,-5.856,1,0.0309,156.875,4,0.0831
4SKRNfT7WI73MJho3suqYl,0.863,0.7,206053,0.248,0.895,1,0.18,-13.833,0,0.138,152.014,4,0.23
5lAXjeKtxFwOSm5e6sDTKl,0.000111,0.344,138837,0.945,0.945,3,0.16,-7.518,0,0.0554,93.541,4,0.108
1kO7jUnCBS15J9YuyS0Mgj,0.606,0.74,216000,0.553,0,3,0.0973,-7.853,0,0.0708,110.065,4,0.163
2Izg9QeyEMClNaUAbhdOxo,0.00112,0.615,318813,0.987,0.872,1,0.374,-3.682,1,0.102,145.026,4,0.324
4mYrbFGkk5u3bnDhTj0jAO,0.893,0.653,225875,0.401,0.143,5,0.109,-12.029,1,0.0279,129.988,4,0.311
3flmPvBTEuN0JLfxozNqVz,0.112,0.781,421120,0.411,0.881,8,0.0918,-17.694,1,0.0761,119.974,4,0.735
0JXTA3GNLAdHjWNGo8Pkyi,0.631,0.559,150867,0.74,0,2,0.124,-6.433,1,0.13,151.258,4,0.803
7ijKiZJhTKWVPn4zk9A8r7,0.00346,0.66,193693,0.812,0.00232,2,0.341,-7.645,1,0.0813,155.01,4,0.785
6350t5ExUoKr7hxFQygFtG,0.0214,0.832,190000,0.717,0,8,0.0336,-5.349,1,0.0904,102.032,4,0.732
5Vno9JgXecYMq0HeCiuDos,0.0437,0.668,247467,0.768,0,0,0.0981,-4.652,0,0.0266,112.04,4,0.542
0y44qXhgpfMcZcybWOWvrX,0.11,0.759,173822,0.701,1.39e-05,8,0.11,-4.089,0,0.256,129.592,5,0.593
4FgEcQBlEHG8JyKdYgL8uz,0.93,0.715,127443,0.252,0.903,3,0.103,-16.288,0,0.324,75.006,4,0.395
5WXezeBcPemshsXjMCyi9b,0.217,0.691,252813,0.675,0,6,0.114,-5.771,0,0.033,102.031,4,0.634
0jm3JDXyA61xvjyF1Zuobg,0.0216,0.788,161880,0.75,0.386,10,0.365,-7.849,0,0.0325,122.167,4,0.55
1LBq9cFNldTQvd0hCSdaaJ,0.971,0.0821,229645,0.0205,0.935,2,0.0824,-30.242,1,0.0331,66.344,4,0.0391
69FVF2Hh2WR5FXKJYIFeqe,0.589,0.594,212120,0.844,0,9,0.472,-4.904,0,0.0538,87.844,4,0.951
4vZdynsnbBJh8WtLmo6wJa,0.015,0.768,226613,0.91,0.000121,7,0.143,-2.398,1,0.0343,123.023,4,0.96
6JhSW5ECdT9htNSmxP7XjO,0.46,0.382,234000,0.446,0,9,0.138,-5.931,0,0.0273,139.725,4,0.103
7CzHHx88asn6ILTtgHlsCW,0.341,0.708,202856,0.622,0,6,0.0658,-7.186,0,0.106,101.047,4,0.254
1zgFWd7USHOKNc30YtfsCT,0.519,0.738,153142,0.451,0.845,6,0.121,-9.109,1,0.0772,87.997,4,0.345
5Qo0FGH6UcFtSFJ7k0sD1v,0.462,0.772,222493,0.857,0.0102,1,0.076,-6.858,1,0.0389,111.367,4,0.977
4AEh58vrpgsaajUZVzzzqQ,0.48,0.687,213194,0.478,6.82e-06,7,0.456,-7.286,1,0.149,137.852,4,0.494
2biU8EO9TFZ6lMz8q6A92W,0.703,0.356,293803,0.428,0,2,0.211,-9.459,1,0.0321,143.658,4,0.104
2DxXhm3DKm916MDMI30asy,0.366,0.555,285267,0.257,1.77e-05,5,0.129,-15.072,1,0.0264,93.981,4,0.219
4DQQVW7EsOWJKd4OMRBB0x,0.952,0.0704,173098,0.0115,0.732,0,0.12,-31.98,1,0.0422,75.309,4,0.0385
2FC9lpKcJHPSueHEz6XEIS,0.992,0.279,109533,0.107,0.919,4,0.074,-22.117,0,0.0424,107.117,3,0.111
73iM4TuuYXDB6NKIy0zZYn,0.0884,0.504,247500,0.92,1.19e-06,7,0.987,-4.148,1,0.077,133.945,4,0.208
6DAkh1h1UNHVIudTt0JcNT,0.367,0.616,189035,0.734,0.187,4,0.0909,-5.485,1,0.0342,105.126,4,0.966
4rf0pEYSSku3Tkrm0JEYn2,0.0324,0.771,288396,0.543,0,10,0.0846,-7.633,0,0.0441,99.029,4,0.891
2HLC9eYWhbBg4wRNh6Kk18,1.08e-05,0.494,190773,0.85,0.73,11,0.373,-5.157,1,0.0367,106.985,4,0.412
3spGkhIhKBYRZcC3crNiZz,0.385,0.566,270733,0.585,3.64e-05,9,0.121,-8.005,1,0.0312,122.85,4,0.52
7FVyyot0Jqa1Ez7boiiJRe,0.148,0.319,283080,0.987,0.45,7,0.298,-2.014,1,0.302,171.961,4,0.266
2OyrWCw4KCj5RE0cDQiYsY,0.162,0.603,206507,0.776,8.27e-05,4,0.0991,-6.834,1,0.248,149.988,4,0.439
4FdmnlUrio3BLyU06cTddg,0.384,0.501,80086,0.496,0.694,1,0.191,-7.5,1,0.121,167.977,4,0.575
50LJqLWGPbFdDK8wUmdjxe,0.529,0.429,95434,0.456,0,8,0.178,-9.763,0,0.121,93.678,1,0.485
5FBgJPVb2akL0l2oXshmjT,4.19e-05,0.635,350455,0.939,0.868,10,0.278,-3.411,0,0.0792,175.961,4,0.466
6ASkJDWpokBzOFDHEaeSq3,0.43,0.239,151720,0.9,0,9,0.0379,-5.282,1,0.0751,198.378,4,0.868
6bPbbzHv878rgCHS2lgD5V,0.000527,0.414,245796,0.762,0.00297,0,0.0952,-5.543,1,0.0383,116.506,5,0.0429
6NLAzDPHSlV2bl7XbmivOq,0.111,0.767,316138,0.869,0.0688,9,0.0815,-7.323,0,0.0334,124.254,4,0.849
0mpo3w2SHXb3rsfepeG5Pr,0.579,0.588,280524,0.405,0,9,0.309,-7.328,0,0.0265,111.76,4,0.167
50OsF8Rbv8VQS0WAP0uB3i,0.00024,0.577,206405,0.884,0.000262,10,0.287,-3.548,0,0.0903,91.026,3,0.686
53ewPfho6rQQpbv3vbTIKS,0.0827,0.373,255693,0.7,0.131,0,0.133,-9.849,1,0.0468,174.242,4,0.537
7fIji4X4TU9vS7tKTyxSHT,0.494,0.124,240701,0.111,0.899,5,0.126,-25.937,1,0.0408,80.276,4,0.0349
4UNCSVU2mC94tO2g7gxizh,0.949,0.603,148467,0.446,0.0978,6,0.397,-8.379,0,0.0382,79.98,4,0.0894
67XdwlL1pz7RHzsJTvn8yE,0.211,0.687,357653,0.648,1.15e-06,4,0.978,-9.603,1,0.0324,96.034,4,0.524
5poevcmYCOZ8uZQnUuOPxC,0.0699,0.491,193103,0.612,0,10,0.0946,-5.761,1,0.0796,173.846,4,0.279
7HCYFGkmheN0P2fdRR6PQ9,0.00609,0.7,428140,0.825,0.712,2,0.58,-8.691,1,0.0352,119.979,4,0.639
7KJLHc8L9sQem8oc6mTBOt,0.598,0.582,154960,0.411,2.75e-05,9,0.134,-9.492,1,0.0381,146.149,4,0.756
5tsAqupWUb7W25yWmS0vOd,0.0568,0.479,259347,0.917,0.000267,4,0.126,-2.175,1,0.0387,164.001,4,0.85
0gaXhDeflfzhkuFDjreODc,0.562,0.889,204731,0.383,7.37e-05,11,0.143,-8.738,1,0.0362,139.979,4,0.767
2BDC0Tgu6x812J4qq5ddR3,0.00282,0.482,142200,0.834,0.295,11,0.0712,-4.962,0,0.234,200.014,4,0.139
1pFDBzUVvT4tixqDsnZO9V,0.341,0.536,215192,0.979,6.07e-05,8,0.0835,-4.54,1,0.0881,172.968,4,0.22
79NuWVxvOOf8IuX6lxjz5r,1.97e-05,0.289,337030,0.953,0.151,4,0.143,-4.145,0,0.106,149.947,4,0.213
7kzqpywet2UK6OUukiqjO7,0.21,0.55,164996,0.905,0,2,0.491,-4.096,0,0.0819,159.933,4,0.644
1giEkAjAq5YxaA37WFlctN,0.000261,0.655,275053,0.946,0.000217,1,0.0569,-5.568,1,0.0318,137.973,4,0.751
75dvHYwPuPqnf9ARncmzaf,0.000321,0.422,215547,0.98,0.0254,9,0.905,-6.058,1,0.0842,147.963,4,0.331
4wHPZNmqOVUsTwocqy2Jsg,0.202,0.502,243600,0.896,0,8,0.204,-2.79,1,0.0577,82.496,4,0.746
16gukv0bt4DJAKDDJykcZi,0.645,0.497,229560,0.238,0.0117,7,0.141,-17.512,1,0.0391,128.712,3,0.244
1tPRFD05l5FktbHf3qCzGe,0.14,0.689,435177,0.746,0.893,1,0.108,-9.377,0,0.0474,125.006,4,0.045
3ijHK6lozRTVwAhh9GpVd4,0.0075,0.424,263227,0.913,0,8,0.272,-3.066,1,0.0662,180.945,4,0.169
3WWwUGsyrkWxNYgeWSiKu3,0.00186,0.729,278497,0.922,0.815,0,0.0617,-3.441,1,0.0838,125.046,4,0.587
6AJppuCk5EE86paOdDI4yL,0.0374,0.727,205253,0.563,6.43e-05,7,0.311,-6.613,1,0.0272,99.035,4,0.588
5Sl4pcL8zbTl1I9j4GQJEO,0.819,0.182,47151,0.642,0.0395,1,0.333,-3.204,1,0.0574,121.625,5,0.17
2wt831VAOLWoAbIcQwxWsF,6.21e-05,0.468,175133,0.983,0.000292,1,0.0568,-2.848,1,0.114,135.439,4,0.0914
5GJGmY77aFrnD12H125nMS,0.677,0.59,155455,0.283,0.913,6,0.0977,-12.733,0,0.0764,175.766,4,0.227
2152GlCt4IKT444k0GfR1G,0.143,0.505,274242,0.902,0.000195,8,0.209,-3.842,1,0.0299,175.022,4,0.795
0Xyy5ASa9iuqIgzH2mY9T6,1.68e-06,0.125,269424,0.677,0.0056,8,0.382,-9.416,1,0.048,96.517,4,0.299
673cuJroqSoAzCwbGUnHKb,0.0546,0.375,258227,0.94,2.11e-05,7,0.956,-3.403,1,0.111,169.86,4,0.894
6EByBksi4Jp7QszvbpXbjK,0.778,0.614,182880,0.338,1.73e-06,7,0.0858,-8.933,1,0.026,104.01,3,0.558
71RFrMm45mDbrr5GmYyqwV,0.111,0.279,346881,0.922,0.862,5,0.135,-7.671,0,0.0729,127.662,4,0.597
6WMkM8PaCUJmvJQ5s6am7L,0.785,0.147,406000,0.313,0.0553,0,0.213,-10.82,0,0.0385,79.955,4,0.0325
4LSPVzDF1WcUedAG4hqtcm,0.00814,0.103,355606,0.846,0.000539,9,0.0511,-4.866,1,0.108,91.081,5,0.0588
3294Ecck4gRpR7CZPZ6QcL,0.57,0.63,109819,0.316,0.893,4,0.236,-12.537,1,0.173,180.125,4,0.0731
41E5ZIq8nAekTVTYbGa8sk,5.23e-06,0.13,176431,0.941,0.89,2,0.106,-8.255,0,0.0953,179.918,3,0.291
7mRrzmo68Eynma0IkpxMmZ,0.00255,0.525,135667,0.785,0,11,0.325,-5.024,0,0.0372,82.052,4,0.462
6mbRT8sTdMUCSiCE5o7dCv,0.00396,0.611,328800,0.669,0.748,11,0.0785,-9.919,0,0.032,127.037,4,0.349
6ZpcOZA8XQlYBLUmkb70Kx,0.000883,0.801,377760,0.736,0.299,1,0.0873,-9.798,0,0.055,125.004,4,0.857
1n2Tz1agYzXoDAS2KCzBAA,0.393,0.436,270686,0.997,0.594,6,0.345,-4.473,0,0.133,175.079,4,0.0588
4DAR1lX8D0pFUWmjrlnMro,0.627,0.71,132075,0.79,0,8,0.0784,-2.452,1,0.0641,180.26,4,0.917
7M9SWbkDFJRQYEUVZZ7wET,0.121,0.567,176341,0.997,0,10,0.401,-1.463,1,0.185,135.923,4,0.708
3yPZQKUWJp0iQxCkAh3hoM,0.29,0.851,270193,0.776,0.027,11,0.0371,-6.162,1,0.0737,118.019,4,0.907
5CCYxYsvDLtUEZsNSp91Lf,0.000634,0.579,327733,0.848,0.807,0,0.315,-12.687,1,0.0476,158.799,4,0.194
7hC9ewPXebiYBQDWza22Ed,0.128,0.702,284493,0.83,0.000101,9,0.0908,-4.756,0,0.0419,100.026,4,0.665
36JWXzz773ljAGmwwz4ISZ,0.195,0.301,365186,0.47,0,1,0.113,-7.896,1,0.0314,74.912,4,0.0724
4cPAlNvmPCRulfIldis6aL,0.746,0.576,146292,0.498,0.249,3,0.273,-10.707,0,0.086,89.013,4,0.706
2HRYhmRCwWbOQCAYoQ7rhi,0.217,0.27,460800,0.307,0.884,5,0.114,-18.28,1,0.0436,116.086,4,0.0366
5LjjFLhe4QChEtBCnZBn1O,0.00588,0.513,187500,0.839,0,10,0.115,-3.763,0,0.0672,160.021,4,0.611
6pbBi0PuDiHEFfUwtHzdzX,0.442,0.513,251520,0.471,0,0,0.268,-14.291,1,0.318,167.361,4,0.613
20n6wt3jSnltjwOVT5qXht,0.311,0.691,48373,0.626,0,2,0.0849,-6.105,1,0.0287,79.669,4,0.964
1qRgEKIeSrMcS62Ji4g8VT,0.0675,0.717,141204,0.692,0,1,0.088,-5.971,0,0.0723,102.996,4,0.524
6wWH1NP5tx5nogRyrD4EbT,0.239,0.717,306200,0.777,0.725,5,0.162,-4.229,1,0.0744,101.941,4,0.792
5vpiRyIVZf9zTzqvXdEnE4,0.00011,0.801,346235,0.854,0.833,2,0.136,-10.183,1,0.0437,128.009,4,0.387
5DCNAwyomUF3LXunq4NSpJ,0.738,0.63,237841,0.309,0,10,0.104,-11.415,1,0.035,117.814,4,0.155
6At3RVsfqCxKaaKQMGnuGM,0.829,0.449,434011,0.489,0.0711,0,0.696,-12.104,1,0.0317,89.937,4,0.236
0NBD4g9Zwy1rMAMWBYS6Ju,0.0141,0.643,199314,0.527,0.00142,9,0.246,-8.221,0,0.0322,165.029,4,0.0848
1uYzjO9kztEi2KVSS5rDgE,0.0692,0.391,211507,0.6,0,0,0.134,-3.935,1,0.0298,81.964,4,0.27
1AQ397uYjLbIKHR9YLDrU7,0.355,0.429,219387,0.727,0,0,0.239,-8.438,1,0.0564,129.886,4,0.537
5CG8AP5yTXXPz7MOnKRdRI,0.32,0.689,172796,0.891,0,11,0.204,-1.184,1,0.0393,75.99,4,0.768
2qtmM8qNvj8Jc09RKOX7QI,0.0138,0.457,208412,0.942,0.563,2,0.118,-4.075,1,0.0507,142.993,4,0.13
0yZqFEfxWCs1cZ94kNCEt3,0.00691,0.468,206216,0.822,0.00107,6,0.222,-6.792,0,0.0748,174.159,4,0.808
6FTPszSbn7s0bxZPwFi103,0.0593,0.748,175627,0.644,0,8,0.247,-8.688,0,0.243,96.035,4,0.895
5bmMSeg3NnGCTUndTkSba4,0.806,0.66,93593,0.886,7.42e-06,0,0.0902,-3.223,0,0.0497,131.888,4,0.907
22NQtVIDxZu1oJ9AlcX3U1,0.31,0.742,193438,0.767,0,6,0.0877,-5.069,0,0.0598,143.92,4,0.339
0j3hKh0swAy7mESQR2R2zC,0.804,0.519,175522,0.567,0.52,1,0.0933,-6.958,1,0.0673,133.997,4,0.0384
24qot8Zn3CZ88z5ZS2EMds,0.788,0.493,188553,0.366,0.0454,7,0.795,-11.803,1,0.0514,132.889,4,0.53
6R08lynIQPnNUvs42xWbJP,0.45,0.665,272827,0.456,0,0,0.307,-9.897,1,0.0313,120.436,4,0.385
0brC5uAtd5jq30m0alquJV,8.57e-05,0.254,354360,0.927,0.085,4,0.207,-7.606,1,0.0716,143.182,4,0.237
6ILTj4NjUiobl12DPuyzaq,0.00543,0.28,231000,0.908,0.88,11,0.113,-3.774,1,0.0878,142.85,3,0.21
01PSJFZbSRujjSk9d2Gbla,0.602,0.548,275870,0.464,0,4,0.106,-7.877,1,0.0318,137.932,4,0.186
6lcbOyFIDeCxTOX2ThS34i,0.528,0.199,207520,0.302,0.509,7,0.16,-10.563,1,0.031,80.893,4,0.0971
2vpOX57SegPaUM8R43Ye9D,0.2,0.536,245709,0.702,0,0,0.147,-5.748,1,0.0679,82.83,4,0.711
5myqkDiedEsA1SXktCyTyj,0.0299,0.821,242355,0.769,0,11,0.0718,-9.618,1,0.412,123.904,4,0.606
3vf5MRIZ0rwDoWiwtIxQBj,0.0217,0.477,151887,0.429,0.888,7,0.477,-6.943,1,0.0322,156.033,4,0.272
2K0uZFmADV2hpSvJITvGoL,0.205,0.687,289268,0.892,0.814,4,0.0636,-7.473,0,0.0613,123.026,4,0.197
1CsxQsPY3RuGjnJtkJJGXP,0.0822,0.655,167587,0.976,9.7e-06,1,0.284,-3.378,1,0.0399,174.099,4,0.739
1xOuyE0rJTZbyy6zHBeqGa,0.159,0.724,211957,0.78,0,11,0.127,-5.748,1,0.0941,92.068,4,0.573
7IA5h1VqPxEfb3qhWwiLD9,0.177,0.108,393067,0.553,0.468,8,0.322,-12.463,1,0.0828,76.403,4,0.0369
1YVogKG7ALdngYNlBKVrMl,0.000558,0.56,467603,0.849,0.854,10,0.537,-7.307,0,0.0464,158.096,4,0.415
4evmZvoDPdFiXXZB0jubOh,0.561,0.487,252480,0.808,0.796,7,0.184,-10.009,1,0.238,119.668,4,0.0858
5vui0rUNNhaYWzGKsYYq8H,0.827,0.421,243251,0.186,0,2,0.149,-13.706,1,0.0344,123.398,4,0.355
0EtpOpmuyOkLB7rxPR1dIw,0.427,0.756,144083,0.155,0.0637,5,0.0974,-13.035,1,0.0468,108.068,4,0.682
5s8ozreiWZQzfumVQAeSR9,0.152,0.624,262107,0.981,0.000345,2,0.218,-3.101,0,0.0412,123.997,4,0.905
5vyuPHvUj2G2SmuDFthtmj,0.606,0.74,338521,0.722,0,4,0.108,-6.765,1,0.246,148.935,4,0.76
0ojJrrtH58tdqlFGWojyZd,0.0531,0.355,182840,0.664,0.0062,9,0.104,-4.517,1,0.03,144.786,4,0.434
6KtNLc95StBKfOmFDAoTwi,0.573,0.4,859345,0.694,0,3,0.874,-8.486,1,0.0621,153.902,3,0.727
4MXBAKhOWPrSlpYJMbX7DQ,0.0773,0.687,216227,0.824,0,7,0.144,-5.484,1,0.0322,122.038,4,0.82
6emFSnI7s0EH1khjaNz2Y4,0.000148,0.433,232987,0.941,0.000354,1,0.282,-5.715,1,0.123,100.24,4,0.42
5vGRklKftxaxFOZzHfz1gm,0.99,0.252,440796,0.142,0.964,11,0.0849,-20.071,0,0.0438,115.781,4,0.0576
4Op22k47ZzzLCyVKDofLnI,2.8e-05,0.489,292067,0.911,0.607,9,0.166,-8.353,1,0.054,94.813,4,0.39
3K6QDFMVm252YBcc2li2lo,2.6e-06,0.33,136100,0.992,0.59,6,0.236,-4.689,1,0.206,111.666,4,0.0993
766Y1kYTYrEmHSTvouyHCj,0.00055,0.511,366857,0.82,0.938,9,0.17,-4.413,0,0.0369,140.062,4,0.0493
1ySelcGSPG6LJENqs8DQcb,0.909,0.512,822267,0.541,0.903,9,0.111,-16.636,1,0.0374,139.001,4,0.0357
09wPwzAhF5LSl1kK0qYsTU,0.0063,0.687,224774,0.962,0,6,0.4,-4.995,1,0.0397,133.0,4,0.354
2OSQrbacYrEFK3reK4HQHB,0.963,0.452,271787,0.161,0.00102,11,0.0983,-14.383,1,0.0346,131.644,4,0.173
3s5Rz3KFms39ZrFDw2jt4r,0.814,0.367,170400,0.518,0.071,11,0.16,-9.946,1,0.464,98.24,4,0.53
3i6fgSYnPKdqzI9Z1EknBW,3.09e-05,0.28,181526,0.996,0.00257,11,0.181,-2.637,1,0.318,159.993,4,0.212
6D3vmtskO4RbZP3bBIDY3X,0.54,0.755,283951,0.894,1.55e-05,4,0.141,-8.544,0,0.0993,104.985,4,0.799
